PersonId,PersonName,PersonAge,CityId
15046,HMC,64,99
15047,HMD,29,91
15048,HME,46,27
15049,HMF,41,46
15050,HMG,41,25
15051,HMH,65,32
15052,HMI,50,28
15053,HMJ,23,39
15054,HMK,59,73
15055,HML,53,18
15056,HMM,43,95
15057,HMN,39,92
15058,HMO,43,50
15059,HMP,41,20
15060,HMQ,23,52
15061,HMR,62,40
15062,HMS,47,20
15063,HMT,54,92
15064,HMU,42,39
15065,HMV,51,88
15066,HMW,42,69
15067,HMX,40,54
15068,HMY,33,61
15069,HMZ,29,72
15070,HNA,40,47
15071,HNB,28,55
15072,HNC,39,36
15073,HND,62,85
15074,HNE,46,90
15075,HNF,52,34
15076,HNG,53,13
15077,HNH,40,18
15078,HNI,47,73
15079,HNJ,33,85
15080,HNK,47,77
15081,HNL,50,76
15082,HNM,53,69
15083,HNN,40,36
15084,HNO,28,62
15085,HNP,64,58
15086,HNQ,57,5
15087,HNR,64,34
15088,HNS,25,98
15089,HNT,23,16
15090,HNU,38,9
15091,HNV,28,32
15092,HNW,55,90
15093,HNX,43,88
15094,HNY,52,82
15095,HNZ,61,47
15096,HOA,50,68
15097,HOB,37,95
15098,HOC,58,29
15099,HOD,26,55
15100,HOE,37,63
15101,HOF,51,3
15102,HOG,40,91
15103,HOH,20,15
15104,HOI,59,64
15105,HOJ,45,30
15106,HOK,59,43
15107,HOL,44,19
15108,HOM,51,1
15109,HON,52,13
15110,HOO,25,8
15111,HOP,56,24
15112,HOQ,51,40
15113,HOR,57,12
15114,HOS,40,45
15115,HOT,19,14
15116,HOU,54,59
15117,HOV,24,28
15118,HOW,34,17
15119,HOX,63,2
15120,HOY,21,41
15121,HOZ,38,23
15122,HPA,21,17
15123,HPB,58,35
15124,HPC,42,29
15125,HPD,19,59
15126,HPE,19,3
15127,HPF,26,53
15128,HPG,53,43
15129,HPH,23,67
15130,HPI,54,76
15131,HPJ,31,41
15132,HPK,59,14
15133,HPL,58,31
15134,HPM,50,7
15135,HPN,41,44
15136,HPO,52,5
15137,HPP,39,23
15138,HPQ,46,7
15139,HPR,26,64
15140,HPS,60,29
15141,HPT,57,84
15142,HPU,41,94
15143,HPV,32,89
15144,HPW,26,81
15145,HPX,48,72
15146,HPY,40,36
15147,HPZ,57,5
15148,HQA,62,38
15149,HQB,30,29
15150,HQC,49,33
15151,HQD,54,7
15152,HQE,19,46
15153,HQF,53,71
15154,HQG,29,88
15155,HQH,63,23
15156,HQI,43,70
15157,HQJ,25,99
15158,HQK,37,40
15159,HQL,41,21
15160,HQM,48,20
15161,HQN,52,74
15162,HQO,49,67
15163,HQP,28,90
15164,HQQ,37,25
15165,HQR,49,97
15166,HQS,54,89
15167,HQT,63,78
15168,HQU,33,2
15169,HQV,57,98
15170,HQW,43,62
15171,HQX,29,32
15172,HQY,59,16
15173,HQZ,61,15
15174,HRA,27,49
15175,HRB,50,34
15176,HRC,43,26
15177,HRD,22,88
15178,HRE,58,35
15179,HRF,43,75
15180,HRG,47,10
15181,HRH,33,96
15182,HRI,51,49
15183,HRJ,60,64
15184,HRK,32,12
15185,HRL,41,82
15186,HRM,59,48
15187,HRN,18,83
15188,HRO,46,77
15189,HRP,60,27
15190,HRQ,27,25
15191,HRR,23,61
15192,HRS,48,41
15193,HRT,29,63
15194,HRU,22,43
15195,HRV,40,16
15196,HRW,46,62
15197,HRX,39,16
15198,HRY,34,62
15199,HRZ,45,50
15200,HSA,31,79
15201,HSB,38,75
15202,HSC,29,28
15203,HSD,61,38
15204,HSE,28,5
15205,HSF,62,49
15206,HSG,25,44
15207,HSH,31,49
15208,HSI,61,48
15209,HSJ,38,68
15210,HSK,39,58
15211,HSL,36,40
15212,HSM,33,75
15213,HSN,51,29
15214,HSO,39,10
15215,HSP,60,77
15216,HSQ,27,17
15217,HSR,49,20
15218,HSS,56,14
15219,HST,26,68
15220,HSU,44,26
15221,HSV,47,70
15222,HSW,54,86
15223,HSX,46,4
15224,HSY,51,51
15225,HSZ,44,34
15226,HTA,40,70
15227,HTB,52,17
15228,HTC,36,35
15229,HTD,48,97
15230,HTE,58,30
15231,HTF,64,7
15232,HTG,63,6
15233,HTH,58,20
15234,HTI,62,40
15235,HTJ,59,93
15236,HTK,48,39
15237,HTL,34,73
15238,HTM,47,48
15239,HTN,33,73
15240,HTO,18,3
15241,HTP,55,66
15242,HTQ,51,45
15243,HTR,60,59
15244,HTS,37,13
15245,HTT,63,42
15246,HTU,43,40
15247,HTV,45,27
15248,HTW,45,79
15249,HTX,28,91
15250,HTY,23,60
15251,HTZ,49,36
15252,HUA,56,98
15253,HUB,45,30
15254,HUC,44,26
15255,HUD,60,55
15256,HUE,29,28
15257,HUF,22,63
15258,HUG,50,18
15259,HUH,29,50
15260,HUI,34,78
15261,HUJ,19,69
15262,HUK,62,94
15263,HUL,51,13
15264,HUM,32,26
15265,HUN,28,2
15266,HUO,62,42
15267,HUP,33,35
15268,HUQ,33,31
15269,HUR,33,89
15270,HUS,44,25
15271,HUT,45,10
15272,HUU,24,11
15273,HUV,24,71
15274,HUW,34,3
15275,HUX,50,52
15276,HUY,42,88
15277,HUZ,56,67
15278,HVA,64,59
15279,HVB,25,6
15280,HVC,48,25
15281,HVD,54,44
15282,HVE,45,68
15283,HVF,24,14
15284,HVG,44,22
15285,HVH,63,62
15286,HVI,53,44
15287,HVJ,59,25
15288,HVK,53,76
15289,HVL,64,55
15290,HVM,18,36
15291,HVN,25,22
15292,HVO,52,47
15293,HVP,61,31
15294,HVQ,23,13
15295,HVR,35,1
15296,HVS,46,61
15297,HVT,36,20
15298,HVU,59,98
15299,HVV,59,78
15300,HVW,41,30
15301,HVX,64,25
15302,HVY,40,91
15303,HVZ,39,47
15304,HWA,47,85
15305,HWB,22,26
15306,HWC,52,23
15307,HWD,57,93
15308,HWE,60,52
15309,HWF,32,66
15310,HWG,22,38
15311,HWH,43,96
15312,HWI,40,69
15313,HWJ,26,27
15314,HWK,35,31
15315,HWL,49,89
15316,HWM,30,87
15317,HWN,26,55
15318,HWO,34,93
15319,HWP,28,32
15320,HWQ,35,2
15321,HWR,44,57
15322,HWS,30,28
15323,HWT,62,52
15324,HWU,18,24
15325,HWV,40,22
15326,HWW,44,5
15327,HWX,62,71
15328,HWY,56,14
15329,HWZ,28,42
15330,HXA,39,59
15331,HXB,38,23
15332,HXC,44,73
15333,HXD,42,38
15334,HXE,30,64
15335,HXF,28,48
15336,HXG,19,43
15337,HXH,20,35
15338,HXI,36,94
15339,HXJ,30,76
15340,HXK,21,77
15341,HXL,41,12
15342,HXM,24,86
15343,HXN,65,99
15344,HXO,35,28
15345,HXP,59,55
15346,HXQ,24,13
15347,HXR,37,41
15348,HXS,21,6
15349,HXT,34,86
15350,HXU,34,81
15351,HXV,54,63
15352,HXW,35,37
15353,HXX,23,48
15354,HXY,31,57
15355,HXZ,42,42
15356,HYA,48,33
15357,HYB,38,14
15358,HYC,45,16
15359,HYD,46,6
15360,HYE,30,37
15361,HYF,58,71
15362,HYG,41,82
15363,HYH,38,28
15364,HYI,64,89
15365,HYJ,20,39
15366,HYK,54,97
15367,HYL,58,77
15368,HYM,61,39
15369,HYN,47,11
15370,HYO,41,75
15371,HYP,48,66
15372,HYQ,64,61
15373,HYR,38,72
15374,HYS,61,97
15375,HYT,30,65
15376,HYU,57,14
15377,HYV,57,22
15378,HYW,35,8
15379,HYX,19,72
15380,HYY,58,88
15381,HYZ,21,78
15382,HZA,22,5
15383,HZB,57,76
15384,HZC,57,76
15385,HZD,44,43
15386,HZE,28,39
15387,HZF,19,62
15388,HZG,31,10
15389,HZH,46,2
15390,HZI,28,61
15391,HZJ,49,33
15392,HZK,39,95
15393,HZL,46,26
15394,HZM,63,67
15395,HZN,44,12
15396,HZO,63,70
15397,HZP,53,51
15398,HZQ,23,98
15399,HZR,29,82
15400,HZS,54,79
15401,HZT,41,99
15402,HZU,49,48
15403,HZV,52,57
15404,HZW,19,66
15405,HZX,51,24
15406,HZY,61,24
15407,HZZ,29,68
15408,IAA,53,57
15409,IAB,26,82
15410,IAC,34,15
15411,IAD,50,78
15412,IAE,55,1
15413,IAF,34,82
15414,IAG,55,73
15415,IAH,31,53
15416,IAI,51,39
15417,IAJ,24,37
15418,IAK,18,63
15419,IAL,20,8
15420,IAM,25,33
15421,IAN,41,71
15422,IAO,59,45
15423,IAP,52,4
15424,IAQ,58,92
15425,IAR,62,82
15426,IAS,52,74
15427,IAT,65,11
15428,IAU,29,89
15429,IAV,59,48
15430,IAW,26,55
15431,IAX,36,34
15432,IAY,20,31
15433,IAZ,33,78
15434,IBA,39,98
15435,IBB,29,88
15436,IBC,46,92
15437,IBD,51,94
15438,IBE,54,73
15439,IBF,51,7
15440,IBG,51,50
15441,IBH,36,64
15442,IBI,33,13
15443,IBJ,54,21
15444,IBK,61,43
15445,IBL,56,33
15446,IBM,54,32
15447,IBN,39,99
15448,IBO,64,78
15449,IBP,65,41
15450,IBQ,61,24
15451,IBR,62,59
15452,IBS,31,33
15453,IBT,37,38
15454,IBU,58,35
15455,IBV,58,32
15456,IBW,44,62
15457,IBX,43,79
15458,IBY,28,14
15459,IBZ,49,8
15460,ICA,43,23
15461,ICB,45,22
15462,ICC,65,18
15463,ICD,56,21
15464,ICE,52,9
15465,ICF,28,35
15466,ICG,36,63
15467,ICH,41,14
15468,ICI,57,64
15469,ICJ,41,51
15470,ICK,47,27
15471,ICL,49,9
15472,ICM,55,73
15473,ICN,30,16
15474,ICO,22,88
15475,ICP,23,81
15476,ICQ,42,11
15477,ICR,63,79
15478,ICS,30,75
15479,ICT,47,15
15480,ICU,39,48
15481,ICV,18,76
15482,ICW,31,74
15483,ICX,46,83
15484,ICY,41,77
15485,ICZ,57,99
15486,IDA,25,16
15487,IDB,22,20
15488,IDC,52,26
15489,IDD,54,26
15490,IDE,40,54
15491,IDF,57,55
15492,IDG,32,28
15493,IDH,43,74
15494,IDI,62,52
15495,IDJ,20,38
15496,IDK,57,97
15497,IDL,26,24
15498,IDM,23,52
15499,IDN,45,70
15500,IDO,43,8
15501,IDP,65,64
15502,IDQ,26,45
15503,IDR,40,17
15504,IDS,26,51
15505,IDT,65,26
15506,IDU,49,74
15507,IDV,47,27
15508,IDW,42,57
15509,IDX,26,42
15510,IDY,59,54
15511,IDZ,30,63
15512,IEA,25,4
15513,IEB,50,75
15514,IEC,52,27
15515,IED,26,92
15516,IEE,18,78
15517,IEF,61,2
15518,IEG,41,7
15519,IEH,52,16
15520,IEI,65,21
15521,IEJ,61,26
15522,IEK,58,23
15523,IEL,50,63
15524,IEM,47,81
15525,IEN,40,6
15526,IEO,45,30
15527,IEP,28,20
15528,IEQ,59,3
15529,IER,28,40
15530,IES,30,79
15531,IET,51,61
15532,IEU,18,32
15533,IEV,21,35
15534,IEW,65,78
15535,IEX,52,28
15536,IEY,43,97
15537,IEZ,58,34
15538,IFA,44,69
15539,IFB,46,55
15540,IFC,51,24
15541,IFD,61,2
15542,IFE,22,49
15543,IFF,36,31
15544,IFG,65,16
15545,IFH,63,31
15546,IFI,55,20
15547,IFJ,38,94
15548,IFK,46,30
15549,IFL,45,21
15550,IFM,49,13
15551,IFN,30,37
15552,IFO,56,62
15553,IFP,54,93
15554,IFQ,37,17
15555,IFR,61,90
15556,IFS,41,79
15557,IFT,24,7
15558,IFU,36,58
15559,IFV,58,84
15560,IFW,61,86
15561,IFX,54,14
15562,IFY,46,3
15563,IFZ,40,63
15564,IGA,38,80
15565,IGB,57,5
15566,IGC,44,91
15567,IGD,54,12
15568,IGE,44,35
15569,IGF,51,90
15570,IGG,53,39
15571,IGH,53,20
15572,IGI,62,19
15573,IGJ,60,70
15574,IGK,60,13
15575,IGL,33,17
15576,IGM,46,43
15577,IGN,53,15
15578,IGO,19,11
15579,IGP,36,50
15580,IGQ,64,18
15581,IGR,39,55
15582,IGS,27,89
15583,IGT,42,48
15584,IGU,46,50
15585,IGV,31,68
15586,IGW,25,67
15587,IGX,39,43
15588,IGY,47,66
15589,IGZ,32,26
15590,IHA,36,11
15591,IHB,62,56
15592,IHC,57,99
15593,IHD,39,64
15594,IHE,58,36
15595,IHF,20,7
15596,IHG,51,48
15597,IHH,60,90
15598,IHI,28,19
15599,IHJ,42,63
15600,IHK,20,61
15601,IHL,53,28
15602,IHM,20,71
15603,IHN,20,75
15604,IHO,38,51
15605,IHP,30,97
15606,IHQ,61,79
15607,IHR,24,48
15608,IHS,32,61
15609,IHT,60,32
15610,IHU,45,9
15611,IHV,24,42
15612,IHW,30,42
15613,IHX,32,13
15614,IHY,28,36
15615,IHZ,34,51
15616,IIA,52,65
15617,IIB,47,6
15618,IIC,26,50
15619,IID,44,16
15620,IIE,55,68
15621,IIF,22,38
15622,IIG,42,12
15623,IIH,44,25
15624,III,20,86
15625,IIJ,40,58
15626,IIK,49,83
15627,IIL,65,32
15628,IIM,41,17
15629,IIN,31,16
15630,IIO,32,32
15631,IIP,28,81
15632,IIQ,51,10
15633,IIR,18,52
15634,IIS,23,31
15635,IIT,20,19
15636,IIU,19,7
15637,IIV,58,54
15638,IIW,64,63
15639,IIX,31,48
15640,IIY,25,36
15641,IIZ,31,26
15642,IJA,37,28
15643,IJB,46,46
15644,IJC,34,29
15645,IJD,27,66
15646,IJE,51,58
15647,IJF,52,43
15648,IJG,55,48
15649,IJH,23,40
15650,IJI,62,42
15651,IJJ,24,75
15652,IJK,51,32
15653,IJL,19,44
15654,IJM,46,29
15655,IJN,61,97
15656,IJO,43,87
15657,IJP,39,6
15658,IJQ,49,61
15659,IJR,60,28
15660,IJS,43,85
15661,IJT,60,72
15662,IJU,51,87
15663,IJV,55,40
15664,IJW,37,51
15665,IJX,49,79
15666,IJY,49,18
15667,IJZ,63,44
15668,IKA,29,77
15669,IKB,46,46
15670,IKC,41,61
15671,IKD,23,42
15672,IKE,65,63
15673,IKF,48,12
15674,IKG,44,20
15675,IKH,55,39
15676,IKI,46,51
15677,IKJ,34,55
15678,IKK,41,87
15679,IKL,50,72
15680,IKM,18,15
15681,IKN,44,84
15682,IKO,27,15
15683,IKP,44,86
15684,IKQ,38,87
15685,IKR,43,82
15686,IKS,45,67
15687,IKT,25,43
15688,IKU,53,92
15689,IKV,18,36
15690,IKW,36,23
15691,IKX,36,33
15692,IKY,58,76
15693,IKZ,65,46
15694,ILA,37,59
15695,ILB,44,12
15696,ILC,54,25
15697,ILD,30,67
15698,ILE,27,18
15699,ILF,52,77
15700,ILG,57,32
15701,ILH,50,24
15702,ILI,39,26
15703,ILJ,47,74
15704,ILK,26,64
15705,ILL,63,97
15706,ILM,39,10
15707,ILN,27,36
15708,ILO,54,24
15709,ILP,62,60
15710,ILQ,36,79
15711,ILR,56,71
15712,ILS,54,75
15713,ILT,63,29
15714,ILU,58,87
15715,ILV,39,20
15716,ILW,24,57
15717,ILX,34,41
15718,ILY,27,39
15719,ILZ,52,73
15720,IMA,55,79
15721,IMB,21,51
15722,IMC,22,95
15723,IMD,50,29
15724,IME,49,33
15725,IMF,63,83
15726,IMG,46,75
15727,IMH,65,71
15728,IMI,46,91
15729,IMJ,53,52
15730,IMK,57,47
15731,IML,56,18
15732,IMM,60,53
15733,IMN,40,4
15734,IMO,36,21
15735,IMP,36,41
15736,IMQ,56,38
15737,IMR,42,81
15738,IMS,45,87
15739,IMT,54,42
15740,IMU,18,55
15741,IMV,18,48
15742,IMW,47,48
15743,IMX,39,40
15744,IMY,64,7
15745,IMZ,34,83
15746,INA,59,22
15747,INB,65,25
15748,INC,21,58
15749,IND,37,64
15750,INE,44,61
15751,INF,60,63
15752,ING,45,98
15753,INH,37,75
15754,INI,19,30
15755,INJ,46,72
15756,INK,49,58
15757,INL,44,40
15758,INM,60,31
15759,INN,46,8
15760,INO,56,91
15761,INP,31,52
15762,INQ,24,80
15763,INR,49,42
15764,INS,47,33
15765,INT,23,25
15766,INU,27,49
15767,INV,19,23
15768,INW,32,53
15769,INX,64,28
15770,INY,36,45
15771,INZ,60,77
15772,IOA,26,91
15773,IOB,34,27
15774,IOC,60,60
15775,IOD,64,92
15776,IOE,65,71
15777,IOF,38,7
15778,IOG,19,31
15779,IOH,59,3
15780,IOI,48,88
15781,IOJ,27,59
15782,IOK,34,86
15783,IOL,56,32
15784,IOM,19,30
15785,ION,45,15
15786,IOO,35,45
15787,IOP,49,25
15788,IOQ,44,6
15789,IOR,63,41
15790,IOS,54,31
15791,IOT,18,34
15792,IOU,36,45
15793,IOV,46,24
15794,IOW,64,16
15795,IOX,44,82
15796,IOY,19,77
15797,IOZ,37,49
15798,IPA,19,2
15799,IPB,53,56
15800,IPC,58,87
15801,IPD,56,55
15802,IPE,64,77
15803,IPF,52,76
15804,IPG,58,19
15805,IPH,56,14
15806,IPI,23,93
15807,IPJ,65,36
15808,IPK,32,95
15809,IPL,61,37
15810,IPM,24,31
15811,IPN,47,35
15812,IPO,31,57
15813,IPP,18,31
15814,IPQ,24,96
15815,IPR,41,21
15816,IPS,52,64
15817,IPT,34,90
15818,IPU,58,97
15819,IPV,52,51
15820,IPW,58,93
15821,IPX,62,41
15822,IPY,34,6
15823,IPZ,27,41
15824,IQA,25,67
15825,IQB,63,53
15826,IQC,61,38
15827,IQD,62,21
15828,IQE,26,16
15829,IQF,40,65
15830,IQG,20,75
15831,IQH,23,42
15832,IQI,20,93
15833,IQJ,45,75
15834,IQK,24,17
15835,IQL,46,69
15836,IQM,54,34
15837,IQN,44,15
15838,IQO,57,81
15839,IQP,55,6
15840,IQQ,48,33
15841,IQR,60,73
15842,IQS,57,45
15843,IQT,45,61
15844,IQU,42,10
15845,IQV,35,48
15846,IQW,49,30
15847,IQX,39,32
15848,IQY,37,22
15849,IQZ,53,75
15850,IRA,50,94
15851,IRB,64,32
15852,IRC,30,92
15853,IRD,53,10
15854,IRE,43,82
15855,IRF,46,9
15856,IRG,42,27
15857,IRH,57,85
15858,IRI,42,35
15859,IRJ,47,22
15860,IRK,56,15
15861,IRL,33,42
15862,IRM,47,23
15863,IRN,51,83
15864,IRO,40,40
15865,IRP,33,98
15866,IRQ,63,5
15867,IRR,61,7
15868,IRS,28,91
15869,IRT,42,33
15870,IRU,59,80
15871,IRV,37,86
15872,IRW,32,43
15873,IRX,23,50
15874,IRY,30,72
15875,IRZ,41,90
15876,ISA,28,31
15877,ISB,18,73
15878,ISC,23,84
15879,ISD,57,28
15880,ISE,38,73
15881,ISF,58,15
15882,ISG,65,99
15883,ISH,45,38
15884,ISI,33,50
15885,ISJ,64,14
15886,ISK,65,51
15887,ISL,22,41
15888,ISM,21,66
15889,ISN,37,56
15890,ISO,21,41
15891,ISP,47,98
15892,ISQ,39,40
15893,ISR,39,98
15894,ISS,29,88
15895,IST,53,27
15896,ISU,60,52
15897,ISV,30,79
15898,ISW,60,32
15899,ISX,54,86
15900,ISY,39,12
15901,ISZ,48,34
15902,ITA,29,69
15903,ITB,39,45
15904,ITC,40,99
15905,ITD,30,43
15906,ITE,22,41
15907,ITF,30,97
15908,ITG,35,66
15909,ITH,33,89
15910,ITI,61,18
15911,ITJ,36,4
15912,ITK,32,29
15913,ITL,32,19
15914,ITM,22,55
15915,ITN,32,98
15916,ITO,18,64
15917,ITP,24,51
15918,ITQ,33,76
15919,ITR,21,42
15920,ITS,21,80
15921,ITT,44,8
15922,ITU,45,51
15923,ITV,26,75
15924,ITW,60,1
15925,ITX,30,53
15926,ITY,62,97
15927,ITZ,51,41
15928,IUA,35,82
15929,IUB,59,62
15930,IUC,51,60
15931,IUD,28,23
15932,IUE,53,70
15933,IUF,51,35
15934,IUG,21,26
15935,IUH,48,92
15936,IUI,28,86
15937,IUJ,42,10
15938,IUK,54,96
15939,IUL,56,67
15940,IUM,38,29
15941,IUN,64,40
15942,IUO,61,78
15943,IUP,18,66
15944,IUQ,56,44
15945,IUR,26,16
15946,IUS,58,65
15947,IUT,49,43
15948,IUU,36,95
15949,IUV,62,49
15950,IUW,51,9
15951,IUX,35,29
15952,IUY,23,40
15953,IUZ,23,82
15954,IVA,58,31
15955,IVB,57,38
15956,IVC,62,57
15957,IVD,51,69
15958,IVE,32,14
15959,IVF,26,51
15960,IVG,42,9
15961,IVH,24,1
15962,IVI,59,98
15963,IVJ,36,62
15964,IVK,48,58
15965,IVL,60,36
15966,IVM,64,67
15967,IVN,24,4
15968,IVO,42,52
15969,IVP,61,77
15970,IVQ,58,20
15971,IVR,18,53
15972,IVS,35,3
15973,IVT,19,66
15974,IVU,40,7
15975,IVV,23,16
15976,IVW,19,40
15977,IVX,26,20
15978,IVY,21,33
15979,IVZ,57,4
15980,IWA,18,83
15981,IWB,18,93
15982,IWC,60,79
15983,IWD,65,12
15984,IWE,48,43
15985,IWF,36,78
15986,IWG,63,15
15987,IWH,32,14
15988,IWI,19,59
15989,IWJ,56,65
15990,IWK,47,12
15991,IWL,50,55
15992,IWM,53,98
15993,IWN,43,68
15994,IWO,49,13
15995,IWP,35,35
15996,IWQ,44,65
15997,IWR,53,41
15998,IWS,32,17
15999,IWT,26,47
16000,IWU,31,96
16001,IWV,32,88
16002,IWW,30,40
16003,IWX,55,3
16004,IWY,27,41
16005,IWZ,28,62
16006,IXA,56,64
16007,IXB,39,39
16008,IXC,30,43
16009,IXD,34,61
16010,IXE,37,96
16011,IXF,60,22
16012,IXG,22,73
16013,IXH,30,82
16014,IXI,32,84
16015,IXJ,42,76
16016,IXK,43,34
16017,IXL,27,4
16018,IXM,49,8
16019,IXN,53,47
16020,IXO,65,34
16021,IXP,33,56
16022,IXQ,30,69
16023,IXR,36,50
16024,IXS,43,27
16025,IXT,62,33
16026,IXU,36,15
16027,IXV,47,58
16028,IXW,55,15
16029,IXX,59,77
16030,IXY,28,37
16031,IXZ,51,53
16032,IYA,64,50
16033,IYB,24,92
16034,IYC,20,42
16035,IYD,41,28
16036,IYE,49,79
16037,IYF,36,51
16038,IYG,39,78
16039,IYH,55,80
16040,IYI,55,45
16041,IYJ,28,8
16042,IYK,57,44
16043,IYL,53,29
16044,IYM,30,78
16045,IYN,62,81
16046,IYO,19,53
16047,IYP,24,94
16048,IYQ,26,34
16049,IYR,44,87
16050,IYS,34,90
16051,IYT,20,33
16052,IYU,56,28
16053,IYV,44,7
16054,IYW,21,81
16055,IYX,49,3
16056,IYY,21,47
16057,IYZ,24,80
16058,IZA,40,1
16059,IZB,32,38
16060,IZC,54,72
16061,IZD,27,83
16062,IZE,34,72
16063,IZF,49,57
16064,IZG,43,46
16065,IZH,24,96
16066,IZI,42,40
16067,IZJ,57,35
16068,IZK,62,39
16069,IZL,22,24
16070,IZM,42,43
16071,IZN,29,11
16072,IZO,28,20
16073,IZP,31,31
16074,IZQ,54,18
16075,IZR,51,51
16076,IZS,42,29
16077,IZT,60,24
16078,IZU,65,14
16079,IZV,52,45
16080,IZW,37,67
16081,IZX,63,61
16082,IZY,24,24
16083,IZZ,61,94
16084,JAA,38,54
16085,JAB,31,69
16086,JAC,31,62
16087,JAD,24,79
16088,JAE,26,29
16089,JAF,27,37
16090,JAG,31,85
16091,JAH,19,1
16092,JAI,29,73
16093,JAJ,48,98
16094,JAK,18,45
16095,JAL,30,56
16096,JAM,20,33
16097,JAN,47,85
16098,JAO,27,66
16099,JAP,35,24
16100,JAQ,31,87
16101,JAR,28,8
16102,JAS,64,9
16103,JAT,40,24
16104,JAU,22,48
16105,JAV,30,58
16106,JAW,27,85
16107,JAX,41,13
16108,JAY,24,84
16109,JAZ,51,14
16110,JBA,18,69
16111,JBB,61,85
16112,JBC,31,83
16113,JBD,43,71
16114,JBE,65,57
16115,JBF,38,96
16116,JBG,51,83
16117,JBH,34,53
16118,JBI,61,38
16119,JBJ,18,20
16120,JBK,34,65
16121,JBL,33,24
16122,JBM,44,30
16123,JBN,49,60
16124,JBO,45,86
16125,JBP,24,56
16126,JBQ,37,72
16127,JBR,64,65
16128,JBS,53,31
16129,JBT,48,77
16130,JBU,26,28
16131,JBV,42,70
16132,JBW,60,79
16133,JBX,26,71
16134,JBY,22,95
16135,JBZ,52,88
16136,JCA,64,14
16137,JCB,36,92
16138,JCC,63,55
16139,JCD,53,23
16140,JCE,24,43
16141,JCF,53,62
16142,JCG,33,73
16143,JCH,63,50
16144,JCI,26,36
16145,JCJ,21,15
16146,JCK,65,97
16147,JCL,46,10
16148,JCM,56,73
16149,JCN,37,89
16150,JCO,31,59
16151,JCP,29,37
16152,JCQ,47,56
16153,JCR,49,79
16154,JCS,32,2
16155,JCT,42,44
16156,JCU,48,24
16157,JCV,19,2
16158,JCW,48,27
16159,JCX,30,50
16160,JCY,27,78
16161,JCZ,51,22
16162,JDA,61,48
16163,JDB,18,48
16164,JDC,54,71
16165,JDD,24,56
16166,JDE,53,89
16167,JDF,31,36
16168,JDG,55,76
16169,JDH,63,79
16170,JDI,65,57
16171,JDJ,55,92
16172,JDK,41,24
16173,JDL,56,34
16174,JDM,52,31
16175,JDN,24,7
16176,JDO,35,80
16177,JDP,54,1
16178,JDQ,44,98
16179,JDR,64,95
16180,JDS,31,79
16181,JDT,48,10
16182,JDU,28,52
16183,JDV,39,40
16184,JDW,18,9
16185,JDX,40,54
16186,JDY,23,50
16187,JDZ,18,16
16188,JEA,21,99
16189,JEB,59,58
16190,JEC,57,94
16191,JED,60,1
16192,JEE,57,17
16193,JEF,25,84
16194,JEG,60,30
16195,JEH,55,95
16196,JEI,63,19
16197,JEJ,44,15
16198,JEK,42,2
16199,JEL,47,71
16200,JEM,55,32
16201,JEN,52,93
16202,JEO,27,10
16203,JEP,46,87
16204,JEQ,44,8
16205,JER,24,7
16206,JES,30,30
16207,JET,18,66
16208,JEU,43,42
16209,JEV,44,39
16210,JEW,43,13
16211,JEX,27,8
16212,JEY,54,30
16213,JEZ,22,92
16214,JFA,45,89
16215,JFB,63,80
16216,JFC,63,95
16217,JFD,48,52
16218,JFE,51,82
16219,JFF,28,84
16220,JFG,47,99
16221,JFH,25,40
16222,JFI,35,27
16223,JFJ,65,62
16224,JFK,25,76
16225,JFL,42,93
16226,JFM,41,46
16227,JFN,27,67
16228,JFO,29,57
16229,JFP,26,6
16230,JFQ,18,59
16231,JFR,20,50
16232,JFS,30,37
16233,JFT,37,11
16234,JFU,23,61
16235,JFV,60,71
16236,JFW,23,44
16237,JFX,56,41
16238,JFY,60,69
16239,JFZ,23,18
16240,JGA,33,15
16241,JGB,28,77
16242,JGC,34,86
16243,JGD,37,33
16244,JGE,36,27
16245,JGF,34,59
16246,JGG,64,18
16247,JGH,46,40
16248,JGI,51,67
16249,JGJ,51,21
16250,JGK,49,66
16251,JGL,55,30
16252,JGM,30,43
16253,JGN,41,41
16254,JGO,57,23
16255,JGP,63,75
16256,JGQ,56,19
16257,JGR,52,86
16258,JGS,41,1
16259,JGT,30,30
16260,JGU,41,33
16261,JGV,48,89
16262,JGW,29,53
16263,JGX,59,32
16264,JGY,50,37
16265,JGZ,52,25
16266,JHA,30,33
16267,JHB,44,65
16268,JHC,22,42
16269,JHD,61,89
16270,JHE,48,2
16271,JHF,55,28
16272,JHG,43,5
16273,JHH,43,55
16274,JHI,47,59
16275,JHJ,50,13
16276,JHK,64,83
16277,JHL,42,41
16278,JHM,63,90
16279,JHN,20,82
16280,JHO,34,30
16281,JHP,49,86
16282,JHQ,46,35
16283,JHR,40,36
16284,JHS,55,10
16285,JHT,18,5
16286,JHU,30,97
16287,JHV,60,54
16288,JHW,46,89
16289,JHX,46,41
16290,JHY,47,55
16291,JHZ,42,71
16292,JIA,25,7
16293,JIB,37,47
16294,JIC,21,64
16295,JID,26,35
16296,JIE,62,29
16297,JIF,34,25
16298,JIG,54,17
16299,JIH,65,62
16300,JII,55,75
16301,JIJ,53,30
16302,JIK,32,81
16303,JIL,18,69
16304,JIM,56,82
16305,JIN,47,31
16306,JIO,36,19
16307,JIP,38,60
